,ID,Tweet,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Polarity,Emotions,ProcessedText,Handle,DerivedDate,hhmmss,DayCat
3778,3778,RT @DevereuxNathan: Delayed 2hrs40mins @easyJet flight to Gatwick yet no part refund? The scheduled later flights have even gone ahead of o…,FALSE,0,NA,1/26/2018 16:58,FALSE,NA,9.57E+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>",EzFlightRefunds,4,TRUE,FALSE,NA,NA,positive,unknown,RT @DevereuxNathan: Delayed 2hrs40mins @easyJet flight to Gatwick yet no part refund? The scheduled later flights have even gone ahead of o…,@flight,1/26/2018 16:58,16:58:00,Evening
3779,3779,"RT @delpaterson: Looong afternoon, after technical issues with @easyJet meant a +2hr delay on the tarmac at Gatwick &amp; eventual change of pl…",FALSE,0,NA,1/26/2018 16:55,FALSE,NA,9.57E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>",Flight_Refunds,3,TRUE,FALSE,NA,NA,positive,unknown,"RT @delpaterson: Looong afternoon, after technical issues with @easyJet meant a +2hr delay on the tarmac at Gatwick &amp; eventual change of pl…",@flight,1/26/2018 16:55,16:55:00,Evening
3780,3780,RT @EleishaWithAnE: @easyJet I asked for a VAT receipt and I got an email telling me that it had failed and you were unable to fulfil it. I…,FALSE,0,NA,1/26/2018 16:55,FALSE,NA,9.57E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>",Flight_Refunds,2,TRUE,FALSE,NA,NA,neutral,joy,RT @EleishaWithAnE: @easyJet I asked for a VAT receipt and I got an email telling me that it had failed and you were unable to fulfil it. I…,@flight,1/26/2018 16:55,16:55:00,Evening
3781,3781,Delayed 2hrs40mins @easyJet flight to Gatwick yet no part refund? The scheduled later flights have even gone ahead of ours,FALSE,1,NA,1/26/2018 16:55,FALSE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DevereuxNathan,4,FALSE,FALSE,NA,NA,positive,unknown,Delayed 2hrs40mins @easyJet flight to Gatwick yet no part refund? The scheduled later flights have even gone ahead of ours,@flight,1/26/2018 16:55,16:55:00,Evening
3782,3782,"RT @mcmillanstu: @easyJet I'm travelling on flight EZY808 from Edinburgh to Gatwick, due to leave at 15:00 but 2:40 delayed, how can EZY810…",FALSE,0,NA,1/26/2018 16:46,FALSE,NA,9.57E+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>",EzFlightRefunds,2,TRUE,FALSE,NA,NA,negative,unknown,"RT @mcmillanstu: @easyJet I'm travelling on flight EZY808 from Edinburgh to Gatwick, due to leave at 15:00 but 2:40 delayed, how can EZY810…",@flight,1/26/2018 16:46,16:46:00,Evening
3783,3783,"RT @mcmillanstu: @easyJet I'm travelling on flight EZY808 from Edinburgh to Gatwick, due to leave at 15:00 but 2:40 delayed, how can EZY810…",FALSE,0,NA,1/26/2018 16:39,FALSE,NA,9.57E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">Snake8</a>",Flight_Refunds,2,TRUE,FALSE,NA,NA,negative,unknown,"RT @mcmillanstu: @easyJet I'm travelling on flight EZY808 from Edinburgh to Gatwick, due to leave at 15:00 but 2:40 delayed, how can EZY810…",@flight,1/26/2018 16:39,16:39:00,Evening
3784,3784,"@easyJet I'm travelling on flight EZY808 from Edinburgh to Gatwick, due to leave at 15:00 but 2:40 delayed, how can… https://t.co/GTZXJhlCHL",FALSE,1,easyJet,1/26/2018 16:35,TRUE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mcmillanstu,2,FALSE,FALSE,NA,NA,negative,unknown,"@easyJet I'm travelling on flight EZY808 from Edinburgh to Gatwick, due to leave at 15:00 but 2:40 delayed, how can… https://t.co/GTZXJhlCHL",@flight,1/26/2018 16:35,16:35:00,Evening
3785,3785,"@easyJet Flight 1923, Saturday 13th Jan to Malaga. Your staff at check in were amazing and on board the flight! Gre… https://t.co/zmqAwQc6ep",FALSE,1,easyJet,1/26/2018 16:31,TRUE,9.57E+17,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1976vintage,0,FALSE,FALSE,NA,NA,neutral,surprise,"@easyJet Flight 1923, Saturday 13th Jan to Malaga. Your staff at check in were amazing and on board the flight! Gre… https://t.co/zmqAwQc6ep",@flight,1/26/2018 16:31,16:31:00,Evening
3786,3786,RT @jessicabullime1: How can @easyJet confirm on the phone they will cover hotel costs etc due to a cancelled flight and 8 months later sti…,FALSE,0,NA,1/26/2018 16:12,FALSE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jessicabullime1,5,TRUE,FALSE,NA,NA,neutral,unknown,RT @jessicabullime1: How can @easyJet confirm on the phone they will cover hotel costs etc due to a cancelled flight and 8 months later sti…,@flight,1/26/2018 16:12,16:12:00,Evening
3787,3787,@easyJet @LisaSingleton14 That’s a rubbish answer. She’s obviously talking about a flight in the past tense. Is thi… https://t.co/cJo0nQ3p3B,FALSE,1,easyJet,1/26/2018 15:14,TRUE,9.57E+17,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ComeOanTheWell,0,FALSE,FALSE,NA,NA,negative,unknown,@easyJet @LisaSingleton14 That’s a rubbish answer. She’s obviously talking about a flight in the past tense. Is thi… https://t.co/cJo0nQ3p3B,@flight,1/26/2018 15:14,15:14:00,Noon
3788,3788,RT @LisaSingleton14: Over 5 hours delayed with @easyJet stuck in an airport when we should have been bringing the new year in Amsterdam and…,FALSE,0,NA,1/26/2018 14:48,FALSE,NA,9.57E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>",Flight_Refunds,3,TRUE,FALSE,NA,NA,positive,unknown,RT @LisaSingleton14: Over 5 hours delayed with @easyJet stuck in an airport when we should have been bringing the new year in Amsterdam and…,@flight,1/26/2018 14:48,14:48:00,Noon
3789,3789,RT @jessicabullime1: How can @easyJet confirm on the phone they will cover hotel costs etc due to a cancelled flight and 8 months later sti…,FALSE,0,NA,1/26/2018 14:46,FALSE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",j4cs,5,TRUE,FALSE,NA,NA,neutral,unknown,RT @jessicabullime1: How can @easyJet confirm on the phone they will cover hotel costs etc due to a cancelled flight and 8 months later sti…,@flight,1/26/2018 14:46,14:46:00,Noon
3790,3790,RT @shindocha87: @easyJet @easyJet_press our flight to Edinburgh has now been delayed for 1.5 hrs due to tech issues and still not taken of…,FALSE,0,NA,1/26/2018 14:34,FALSE,NA,9.57E+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>",EzFlightRefunds,2,TRUE,FALSE,NA,NA,negative,unknown,RT @shindocha87: @easyJet @easyJet_press our flight to Edinburgh has now been delayed for 1.5 hrs due to tech issues and still not taken of…,@flight,1/26/2018 14:34,14:34:00,Noon
3791,3791,RT @shindocha87: @easyJet @easyJet_press our flight to Edinburgh has now been delayed for 1.5 hrs due to tech issues and still not taken of…,FALSE,0,NA,1/26/2018 14:32,FALSE,NA,9.57E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">Snake8</a>",Flight_Refunds,2,TRUE,FALSE,NA,NA,negative,unknown,RT @shindocha87: @easyJet @easyJet_press our flight to Edinburgh has now been delayed for 1.5 hrs due to tech issues and still not taken of…,@flight,1/26/2018 14:32,14:32:00,Noon
3792,3792,RT @Joehen55: Wonder how long @easyJet will invisible delay is by today ! Not once in 4 months have they ever taken off on time !,FALSE,0,NA,1/26/2018 14:31,FALSE,NA,9.57E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">Snake8</a>",Flight_Refunds,3,TRUE,FALSE,NA,NA,positive,surprise,RT @Joehen55: Wonder how long @easyJet will invisible delay is by today ! Not once in 4 months have they ever taken off on time !,@flight,1/26/2018 14:31,14:31:00,Noon
3793,3793,@easyJet @easyJet_press our flight to Edinburgh has now been delayed for 1.5 hrs due to tech issues and still not t… https://t.co/BBJ43igZFA,FALSE,1,easyJet,1/26/2018 14:27,TRUE,NA,9.57E+17,38676903,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",shindocha87,2,FALSE,FALSE,NA,NA,negative,unknown,@easyJet @easyJet_press our flight to Edinburgh has now been delayed for 1.5 hrs due to tech issues and still not t… https://t.co/BBJ43igZFA,@flight,1/26/2018 14:27,14:27:00,Noon
3794,3794,@easyJet hi trying to find out when you are most likely to release flight to vie from lon,FALSE,0,easyJet,1/26/2018 13:51,FALSE,NA,9.57E+17,38676903,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",chrssalw,0,FALSE,FALSE,NA,NA,negative,unknown,@easyJet hi trying to find out when you are most likely to release flight to vie from lon,@flight,1/26/2018 13:51,13:51:00,Noon
3795,3795,RT @jessicabullime1: How can @easyJet confirm on the phone they will cover hotel costs etc due to a cancelled flight and 8 months later sti…,FALSE,0,NA,1/26/2018 13:41,FALSE,NA,9.57E+17,NA,"<a href=""http://racheljones2017.com"" rel=""nofollow"">racheljones2017</a>",jachel1980jones,5,TRUE,FALSE,NA,NA,neutral,unknown,RT @jessicabullime1: How can @easyJet confirm on the phone they will cover hotel costs etc due to a cancelled flight and 8 months later sti…,@flight,1/26/2018 13:41,13:41:00,Noon
3796,3796,"Climbing priorities on flight home! Two spare seats so why not!
#easyjetcomfort @easyjet https://t.co/OoRQvnBfqP",FALSE,2,NA,1/26/2018 13:20,FALSE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wee_emy,0,FALSE,FALSE,NA,NA,negative,unknown,"Climbing priorities on flight home! Two spare seats so why not!
#easyjetcomfort @easyjet https://t.co/OoRQvnBfqP",@flight,1/26/2018 13:20,13:20:00,Noon
3797,3797,RT @RyanPeters10: @caricevhouten @easyJet The Flight is long and full of terrors.,FALSE,0,NA,1/26/2018 13:14,FALSE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_FlyingChicken,1,TRUE,FALSE,NA,NA,negative,unknown,RT @RyanPeters10: @caricevhouten @easyJet The Flight is long and full of terrors.,@flight,1/26/2018 13:14,13:14:00,Noon
3798,3798,"RT @StephClarkSH: @easyJet hi, my friends have had a refund on our delayed flights NCL-BCN, but I haven’t. Please can you share why?",FALSE,0,NA,1/26/2018 12:53,FALSE,NA,9.57E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>",Flight_Refunds,2,TRUE,FALSE,NA,NA,positive,joy,"RT @StephClarkSH: @easyJet hi, my friends have had a refund on our delayed flights NCL-BCN, but I haven’t. Please can you share why?",@flight,1/26/2018 12:53,12:53:00,Noon
3799,3799,RT @jessicabullime1: How can @easyJet confirm on the phone they will cover hotel costs etc due to a cancelled flight and 8 months later sti…,FALSE,0,NA,1/26/2018 12:30,FALSE,NA,9.57E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">Snake8</a>",Flight_Refunds,5,TRUE,FALSE,NA,NA,neutral,unknown,RT @jessicabullime1: How can @easyJet confirm on the phone they will cover hotel costs etc due to a cancelled flight and 8 months later sti…,@flight,1/26/2018 12:30,12:30:00,Noon
3800,3800,RT @Coulson1992: @MrDMay @flybe @easyJet @Ryanair <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> then cancel the flight but not tell you,FALSE,0,NA,1/26/2018 12:30,FALSE,NA,9.57E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">Snake8</a>",Flight_Refunds,2,TRUE,FALSE,NA,NA,negative,unknown,RT @Coulson1992: @MrDMay @flybe @easyJet @Ryanair <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> then cancel the flight but not tell you,@flight,1/26/2018 12:30,12:30:00,Noon
3801,3801,RT @Coulson1992: @MrDMay @flybe @easyJet @Ryanair <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> then cancel the flight but not tell you,FALSE,0,NA,1/26/2018 12:27,FALSE,NA,9.57E+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>",EzFlightRefunds,2,TRUE,FALSE,NA,NA,negative,unknown,RT @Coulson1992: @MrDMay @flybe @easyJet @Ryanair <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> then cancel the flight but not tell you,@flight,1/26/2018 12:27,12:27:00,Noon
3802,3802,RT @jessicabullime1: How can @easyJet confirm on the phone they will cover hotel costs etc due to a cancelled flight and 8 months later sti…,FALSE,0,NA,1/26/2018 12:26,FALSE,NA,9.57E+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>",EzFlightRefunds,5,TRUE,FALSE,NA,NA,neutral,unknown,RT @jessicabullime1: How can @easyJet confirm on the phone they will cover hotel costs etc due to a cancelled flight and 8 months later sti…,@flight,1/26/2018 12:26,12:26:00,Noon
3803,3803,How can @easyJet confirm on the phone they will cover hotel costs etc due to a cancelled flight and 8 months later… https://t.co/AkVOg8VWJQ,FALSE,3,NA,1/26/2018 12:25,TRUE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jessicabullime1,5,FALSE,FALSE,NA,NA,neutral,unknown,How can @easyJet confirm on the phone they will cover hotel costs etc due to a cancelled flight and 8 months later… https://t.co/AkVOg8VWJQ,@flight,1/26/2018 12:25,12:25:00,Noon
3804,3804,@MrDMay @flybe @easyJet @Ryanair <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> then cancel the flight but not tell you,FALSE,1,MrDMay,1/26/2018 12:23,FALSE,9.57E+17,9.57E+17,75267710,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Coulson1992,2,FALSE,FALSE,NA,NA,negative,unknown,@MrDMay @flybe @easyJet @Ryanair <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> then cancel the flight but not tell you,@flight,1/26/2018 12:23,12:23:00,Noon
3805,3805,@GarmonCeiro @easyJet @British_Airways Yep! £20 more expensive - gone from being comparable to a budget flight to out of my price range!,FALSE,0,GarmonCeiro,1/26/2018 12:01,FALSE,9.57E+17,9.57E+17,28382757,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HartleyR27,0,FALSE,FALSE,NA,NA,negative,unknown,@GarmonCeiro @easyJet @British_Airways Yep! £20 more expensive - gone from being comparable to a budget flight to out of my price range!,@flight,1/26/2018 12:01,12:01:00,Noon
3806,3806,@easyJet And for comparison - Ryanair just changed a flight for my whole family for a combined cost of £60....,FALSE,0,paulcurievici,1/26/2018 12:00,FALSE,9.57E+17,9.57E+17,1523293254,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paulcurievici,0,FALSE,FALSE,NA,NA,neutral,unknown,@easyJet And for comparison - Ryanair just changed a flight for my whole family for a combined cost of £60....,@flight,1/26/2018 12:00,12:00:00,Morning
3807,3807,blydi @easyJet were at something similar the other day... sending me back to the car hire page umpteen times... fli… https://t.co/sj0W9gEjLd,FALSE,0,NA,1/26/2018 11:59,TRUE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GarmonCeiro,0,FALSE,FALSE,NA,NA,positive,unknown,blydi @easyJet were at something similar the other day... sending me back to the car hire page umpteen times... fli… https://t.co/sj0W9gEjLd,@flight,1/26/2018 11:59,11:59:00,Morning
3808,3808,RT @homiliai: @easyJet There’s been a crash on the highway to MXP causing massive delays. Friend has to catch 12:55 to MAN and I the 13:30…,FALSE,0,NA,1/26/2018 11:57,FALSE,NA,9.57E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>",Flight_Refunds,1,TRUE,FALSE,NA,NA,positive,joy,RT @homiliai: @easyJet There’s been a crash on the highway to MXP causing massive delays. Friend has to catch 12:55 to MAN and I the 13:30…,@flight,1/26/2018 11:57,11:57:00,Morning
3809,3809,RT @RoseannaEve: .@easyJet Can you say why my parents flight from Schiphol to Manchester has been delayed 2hrs? Stepdad has a meeting to ge…,FALSE,0,NA,1/26/2018 11:48,FALSE,NA,9.57E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">sendymcsendy</a>",Flight_Refunds,3,TRUE,FALSE,NA,NA,negative,unknown,RT @RoseannaEve: .@easyJet Can you say why my parents flight from Schiphol to Manchester has been delayed 2hrs? Stepdad has a meeting to ge…,@flight,1/26/2018 11:48,11:48:00,Morning
3810,3810,RT @RoseannaEve: .@easyJet Can you say why my parents flight from Schiphol to Manchester has been delayed 2hrs? Stepdad has a meeting to ge…,FALSE,0,NA,1/26/2018 11:42,FALSE,NA,9.57E+17,NA,"<a href=""http://racheljones2017.com"" rel=""nofollow"">racheljones2017</a>",jachel1980jones,3,TRUE,FALSE,NA,NA,negative,unknown,RT @RoseannaEve: .@easyJet Can you say why my parents flight from Schiphol to Manchester has been delayed 2hrs? Stepdad has a meeting to ge…,@flight,1/26/2018 11:42,11:42:00,Morning
3811,3811,RT @dianescougall: @easyJet Over three weeks later and my easyJet plus membership still remains cancelled in error. No replies to emails or…,FALSE,0,NA,1/26/2018 11:41,FALSE,NA,9.57E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">Snake8</a>",Flight_Refunds,2,TRUE,FALSE,NA,NA,neutral,unknown,RT @dianescougall: @easyJet Over three weeks later and my easyJet plus membership still remains cancelled in error. No replies to emails or…,@flight,1/26/2018 11:41,11:41:00,Morning
3812,3812,RT @RoseannaEve: .@easyJet Can you say why my parents flight from Schiphol to Manchester has been delayed 2hrs? Stepdad has a meeting to ge…,FALSE,0,NA,1/26/2018 11:39,FALSE,NA,9.57E+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>",EzFlightRefunds,3,TRUE,FALSE,NA,NA,negative,unknown,RT @RoseannaEve: .@easyJet Can you say why my parents flight from Schiphol to Manchester has been delayed 2hrs? Stepdad has a meeting to ge…,@flight,1/26/2018 11:39,11:39:00,Morning
3813,3813,.@easyJet Can you say why my parents flight from Schiphol to Manchester has been delayed 2hrs? Stepdad has a meetin… https://t.co/wB8NhHLp5G,FALSE,2,NA,1/26/2018 11:37,TRUE,NA,9.57E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RoseannaEve,3,FALSE,FALSE,NA,NA,negative,unknown,.@easyJet Can you say why my parents flight from Schiphol to Manchester has been delayed 2hrs? Stepdad has a meetin… https://t.co/wB8NhHLp5G,@flight,1/26/2018 11:37,11:37:00,Morning
